run,type,module,name,attrname,attrvalue,value
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-3-20210826-14:53:48-6048,param,,,**.slotDuration,2ms,
scenario_200-3-20210826-14:53:48-6048,param,,,**.frameLength,10,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-3-20210826-14:53:48-6048,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-3-20210826-14:53:48-6048,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].numApps,1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-3-20210826-14:53:48-6048,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.numApps,1,
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-3-20210826-14:53:48-6048,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-6-20210826-14:55:48-3456,runattr,,,configname,scenario_200,
scenario_200-6-20210826-14:55:48-3456,runattr,,,datetime,20210826-14:55:48,
scenario_200-6-20210826-14:55:48-3456,runattr,,,experiment,scenario_200,
scenario_200-6-20210826-14:55:48-3456,runattr,,,inifile,omnet-summit.ini,
scenario_200-6-20210826-14:55:48-3456,runattr,,,iterationvars,,
scenario_200-6-20210826-14:55:48-3456,runattr,,,iterationvarsf,,
scenario_200-6-20210826-14:55:48-3456,runattr,,,measurement,,
scenario_200-6-20210826-14:55:48-3456,runattr,,,network,example_simulation,
scenario_200-6-20210826-14:55:48-3456,runattr,,,processid,3456,
scenario_200-6-20210826-14:55:48-3456,runattr,,,repetition,6,
scenario_200-6-20210826-14:55:48-3456,runattr,,,replication,#6,
scenario_200-6-20210826-14:55:48-3456,runattr,,,resultdir,results,
scenario_200-6-20210826-14:55:48-3456,runattr,,,runnumber,6,
scenario_200-6-20210826-14:55:48-3456,runattr,,,seedset,6,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].numApps,1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.numApps,1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-6-20210826-14:55:48-3456,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-6-20210826-14:55:48-3456,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.**.bitrate,100Mbps,
scenario_200-6-20210826-14:55:48-3456,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-6-20210826-14:55:48-3456,param,,,**.slotDuration,2ms,
scenario_200-6-20210826-14:55:48-3456,param,,,**.frameLength,10,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-6-20210826-14:55:48-3456,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-6-20210826-14:55:48-3456,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].numApps,1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-6-20210826-14:55:48-3456,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.numApps,1,
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-6-20210826-14:55:48-3456,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-9-20210826-14:58:04-5644,runattr,,,configname,scenario_200,
scenario_200-9-20210826-14:58:04-5644,runattr,,,datetime,20210826-14:58:04,
scenario_200-9-20210826-14:58:04-5644,runattr,,,experiment,scenario_200,
scenario_200-9-20210826-14:58:04-5644,runattr,,,inifile,omnet-summit.ini,
scenario_200-9-20210826-14:58:04-5644,runattr,,,iterationvars,,
scenario_200-9-20210826-14:58:04-5644,runattr,,,iterationvarsf,,
scenario_200-9-20210826-14:58:04-5644,runattr,,,measurement,,
scenario_200-9-20210826-14:58:04-5644,runattr,,,network,example_simulation,
scenario_200-9-20210826-14:58:04-5644,runattr,,,processid,5644,
scenario_200-9-20210826-14:58:04-5644,runattr,,,repetition,9,
scenario_200-9-20210826-14:58:04-5644,runattr,,,replication,#9,
scenario_200-9-20210826-14:58:04-5644,runattr,,,resultdir,results,
scenario_200-9-20210826-14:58:04-5644,runattr,,,runnumber,9,
scenario_200-9-20210826-14:58:04-5644,runattr,,,seedset,9,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_200_aircraft/mobility.txt""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_200_aircraft/scenario.xml"")",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].numApps,1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_200_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.numApps,1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMinX,0m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMaxX,3000000m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMinY,0m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMaxY,1000000m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMinZ,0m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.constraintAreaMaxZ,18000m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.typename,"""BonnMotionMobility""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.traceFile,"""Simulation_data_100_aircraft/mobility.txt""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.is3D,true,
scenario_200-9-20210826-14:58:04-5644,param,,,**.aircraft[*].mobility.nodeId,-1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.scenarioManager.script,"xmldoc(""Simulation_data_100_aircraft/scenario.xml"")",
scenario_200-9-20210826-14:58:04-5644,param,,,**.ipv4.arp.typename,"""GlobalArp""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.**.bitrate,100Mbps,
scenario_200-9-20210826-14:58:04-5644,param,,,**.configurator.typename,"""HostAutoConfigurator""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.configurator.interfaces,"""wlan0""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.transmitter.communicationRange,800000m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.ignoreInterference,true,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].radio.transmitter.interferenceRange,0m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].radio.transmitter.detectionRange,800000m,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.typename,"""TraceBasedRadio""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Receiver_bandwidth_in_KHz,500,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Tx_power,42,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Tx_antenna_gain,3,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_200-9-20210826-14:58:04-5644,param,,,**.slotDuration,2ms,
scenario_200-9-20210826-14:58:04-5644,param,,,**.frameLength,10,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].mac.headerLength,23B,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_200-9-20210826-14:58:04-5644,param,,,**.wlan[*].mac.numRetries,0,
scenario_200-9-20210826-14:58:04-5644,param,,,**.rlc.typename,"""DummyRlc""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].numApps,1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_200-9-20210826-14:58:04-5644,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.numApps,1,
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_200-9-20210826-14:58:04-5644,param,,,*.groundStation.app[*].localPort,1000,
scenario_200-0-20210826-14:53:48-18088,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,353
scenario_200-0-20210826-14:53:48-18088,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-0-20210826-14:53:48-18088,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-0-20210826-14:53:48-18088,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-1-20210826-14:53:48-19920,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,353
scenario_200-1-20210826-14:53:48-19920,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-1-20210826-14:53:48-19920,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-1-20210826-14:53:48-19920,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-2-20210826-14:53:48-20372,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,369
scenario_200-2-20210826-14:53:48-20372,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-2-20210826-14:53:48-20372,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-2-20210826-14:53:48-20372,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-3-20210826-14:53:48-6048,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,350
scenario_200-3-20210826-14:53:48-6048,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-3-20210826-14:53:48-6048,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-3-20210826-14:53:48-6048,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-4-20210826-14:55:47-20016,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,358
scenario_200-4-20210826-14:55:47-20016,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-4-20210826-14:55:47-20016,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-4-20210826-14:55:47-20016,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-5-20210826-14:55:46-18856,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,353
scenario_200-5-20210826-14:55:46-18856,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-5-20210826-14:55:46-18856,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-5-20210826-14:55:46-18856,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-6-20210826-14:55:48-3456,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,357
scenario_200-6-20210826-14:55:48-3456,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-6-20210826-14:55:48-3456,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-6-20210826-14:55:48-3456,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-7-20210826-14:55:48-17832,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,353
scenario_200-7-20210826-14:55:48-17832,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-7-20210826-14:55:48-17832,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-7-20210826-14:55:48-17832,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-8-20210826-14:58:03-9280,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,367
scenario_200-8-20210826-14:58:03-9280,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-8-20210826-14:58:03-9280,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-8-20210826-14:58:03-9280,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_200-9-20210826-14:58:04-5644,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,355
scenario_200-9-20210826-14:58:04-5644,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_200-9-20210826-14:58:04-5644,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_200-9-20210826-14:58:04-5644,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
