run,type,module,name,attrname,attrvalue,value
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.Rx_antenna_gain,3,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.Tx_loss,4,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.Rx_loss,4,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.Noise_figure,6,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.Thermal_noise_density,-174,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.frequency,960,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.SNR_margin,0,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[0].radio.receiver.errorModel.TraceFileName,"""per_snr.txt""",
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[*].typename,"""TdmaInterface""",
scenario_100-6-20210826-14:48:38-596,param,,,**.slotDuration,2ms,
scenario_100-6-20210826-14:48:38-596,param,,,**.frameLength,10,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[*].mac.headerLength,23B,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[*].mac.ackTimeout,1.99ms,
scenario_100-6-20210826-14:48:38-596,param,,,**.wlan[*].mac.numRetries,0,
scenario_100-6-20210826-14:48:38-596,param,,,**.rlc.typename,"""DummyRlc""",
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].numApps,1,
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].app[*].typename,"""UdpTraceBasedApp""",
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].app[0].destAddresses,"""groundStation""",
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].app[0].traceFile,"""Simulation_data_100_aircraft/data-traffic/data_aircraft_"" + string(parentIndex()) + "".csv""",
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].app[0].destPort,1000,
scenario_100-6-20210826-14:48:38-596,param,,,*.aircraft[*].app[0].messageLength,1000B,
scenario_100-6-20210826-14:48:38-596,param,,,*.groundStation.numApps,1,
scenario_100-6-20210826-14:48:38-596,param,,,*.groundStation.app[*].typename,"""UdpSink""",
scenario_100-6-20210826-14:48:38-596,param,,,*.groundStation.app[*].localPort,1000,
scenario_100-0-20210826-14:48:07-7428,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,181
scenario_100-0-20210826-14:48:07-7428,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-0-20210826-14:48:07-7428,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-0-20210826-14:48:07-7428,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-1-20210826-14:48:07-19840,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,179
scenario_100-1-20210826-14:48:07-19840,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-1-20210826-14:48:07-19840,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-1-20210826-14:48:07-19840,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-2-20210826-14:48:07-19048,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,176
scenario_100-2-20210826-14:48:07-19048,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-2-20210826-14:48:07-19048,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-2-20210826-14:48:07-19048,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-3-20210826-14:48:07-18220,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,173
scenario_100-3-20210826-14:48:07-18220,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-3-20210826-14:48:07-18220,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-3-20210826-14:48:07-18220,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-4-20210826-14:48:37-13484,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,182
scenario_100-4-20210826-14:48:37-13484,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-4-20210826-14:48:37-13484,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-4-20210826-14:48:37-13484,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-5-20210826-14:48:37-20776,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,171
scenario_100-5-20210826-14:48:37-20776,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-5-20210826-14:48:37-20776,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-5-20210826-14:48:37-20776,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-6-20210826-14:48:38-596,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,184
scenario_100-6-20210826-14:48:38-596,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-6-20210826-14:48:38-596,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-6-20210826-14:48:38-596,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-7-20210826-14:48:38-13880,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,166
scenario_100-7-20210826-14:48:38-13880,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-7-20210826-14:48:38-13880,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-7-20210826-14:48:38-13880,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-8-20210826-14:49:13-8104,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,177
scenario_100-8-20210826-14:49:13-8104,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-8-20210826-14:49:13-8104,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-8-20210826-14:49:13-8104,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
scenario_100-9-20210826-14:49:14-12856,scalar,example_simulation.groundStation.app[0],packetReceived:count,,,177
scenario_100-9-20210826-14:49:14-12856,attr,example_simulation.groundStation.app[0],packetReceived:count,interpolationmode,none,
scenario_100-9-20210826-14:49:14-12856,attr,example_simulation.groundStation.app[0],packetReceived:count,source,packetReceived,
scenario_100-9-20210826-14:49:14-12856,attr,example_simulation.groundStation.app[0],packetReceived:count,title,"packets received, count",
